LSFJOBID,argparse.shots,argparse.mode,argparse.pub,argparse.label,argparse.noisescalefactor,argparse.noisemodel,argparse.target,num_shots,estimator_precision,estimator_type,cpu_cores,time_start,lambda_noise,expectation_value,time_end,time_elapsed,CZ_gates,CZ_depth,fidelity
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6979539.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 37 AM,3.333,-5.64418863,2025 06 01-04 15 10 AM,4:06:32.590997,287,40,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7674302.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 31 AM,3.333,-5.65330251,2025 06 01-08 21 18 AM,4:06:46.986982,287,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8087269.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 51 AM,3.333,-5.72854539,2025 06 01-08 21 55 AM,4:07:03.215439,275,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7632432.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 34 AM,3.333,-5.7154202,2025 06 01-08 22 23 AM,4:06:48.204320,273,38,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_825727.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 52 AM,3.333,-5.66930033,2025 06 01-08 21 37 AM,4:06:44.948970,291,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_910639.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 42 AM,3.333,-5.75693956,2025 06 01-08 21 34 AM,4:06:52.092542,291,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2480651.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 35 AM,3.333,-5.73058467,2025 06 01-04 15 19 AM,4:06:44.278321,269,38,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_516840.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 12 AM,3.333,-5.69079674,2025 06 01-04 15 06 AM,4:06:54.340127,277,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7815849.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 07 48 AM,3.333,-5.66477564,2025 06 01-04 15 22 AM,4:07:34.741441,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9695281.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 58 AM,3.333,-5.64406641,2025 06 01-04 15 36 AM,4:06:37.837782,291,43,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5340835.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 18 AM,3.333,-5.72182239,2025 06 01-08 22 05 AM,4:07:46.865316,279,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3635371.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 22 AM,3.333,-5.69307175,2025 06 01-08 22 18 AM,4:06:55.667932,287,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5175178.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 21 AM,3.333,-5.64894127,2025 06 01-08 22 23 AM,4:07:02.060297,281,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2657510.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 10 AM,3.333,-5.61745603,2025 06 01-08 21 12 AM,4:07:02.369041,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4989040.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 04 AM,3.333,-5.67658715,2025 06 01-04 16 12 AM,4:07:08.669214,277,40,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4021059.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 07 49 AM,3.333,-5.69493369,2025 06 01-04 14 28 AM,4:06:39.287538,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6496116.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 58 AM,3.333,-5.69923042,2025 06 01-04 15 56 AM,4:06:58.257590,273,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5240898.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 07 45 AM,3.333,-5.65634665,2025 06 01-04 14 26 AM,4:06:40.582626,277,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6283093.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 12 22 AM,3.333,-5.66940706,2025 06 01-04 19 21 AM,4:06:59.292874,299,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5393305.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 26 AM,3.333,-5.71578407,2025 06 01-08 22 26 AM,4:07:00.628168,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7848598.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 25 AM,3.333,-5.69114669,2025 06 01-08 21 16 AM,4:06:50.548128,289,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8933156.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 26 AM,3.333,-5.68118317,2025 06 01-08 21 18 AM,4:06:51.692303,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3057263.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 28 AM,3.333,-5.66489194,2025 06 01-08 22 01 AM,4:06:32.600370,285,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9523108.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 11 07 AM,3.333,-5.72856984,2025 06 01-04 18 00 AM,4:06:52.227675,289,48,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2533090.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 07 45 AM,3.333,-5.63344558,2025 06 01-04 14 48 AM,4:07:03.538853,275,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8304969.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 50 AM,3.333,-5.70616673,2025 06 01-04 16 06 AM,4:07:16.220497,287,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5629251.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 20 AM,3.333,-5.66723565,2025 06 01-04 16 10 AM,4:06:49.195180,291,48,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2652800.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 33 38 AM,3.333,-5.66993744,2025 06 01-04 40 45 AM,4:07:06.473658,267,40,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2822306.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 10 04 AM,3.333,-5.70052742,2025 06 01-04 16 53 AM,4:06:48.393643,297,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9519122.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 48 AM,3.333,-5.71386024,2025 06 01-04 16 40 AM,4:06:52.576913,281,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5630027.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 33 14 AM,3.333,-5.68556578,2025 06 01-04 41 14 AM,4:08:00.179908,281,40,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8058861.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 11 AM,3.333,-5.72039871,2025 06 01-04 16 20 AM,4:07:09.498669,289,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_555989.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 10 09 AM,3.333,-5.68823595,2025 06 01-04 17 06 AM,4:06:57.651102,285,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1117443.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 55 02 AM,3.333,-5.72747363,2025 06 01-05 02 44 AM,4:07:42.446529,287,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_133816.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 32 AM,3.333,-5.7249026,2025 06 01-08 22 08 AM,4:06:35.663183,281,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1020457.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 15 31 AM,3.333,-5.65034451,2025 06 01-08 22 40 AM,4:07:08.803392,287,50,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3494131.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 55 22 AM,3.333,-5.71284177,2025 06 01-05 02 28 AM,4:07:05.782823,285,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6783128.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 10 32 AM,3.333,-5.68967427,2025 06 01-04 17 11 AM,4:06:39.632578,287,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4547297.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 45 AM,3.333,-5.70424971,2025 06 01-04 16 24 AM,4:06:38.546623,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9273494.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-03 44 35 AM,3.333,-5.6799991,2025 06 01-07 52 25 AM,4:07:49.123230,277,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_648067.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 49 AM,3.333,-5.7153954,2025 06 01-08 21 37 AM,4:06:47.783857,275,40,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6793548.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-04 14 51 AM,3.333,-5.70111359,2025 06 01-08 22 02 AM,4:07:11.549873,283,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_511189.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-03 43 01 AM,3.333,-5.64661621,2025 06 01-07 49 46 AM,4:06:44.167552,283,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5981314.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 39 AM,3.333,-5.69898182,2025 06 01-04 16 18 AM,4:06:39.498385,283,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8988086.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-01 41 33 AM,3.333,-5.59957031,2025 06 01-05 48 07 AM,4:06:34.255859,283,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1494703.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 23 AM,3.333,-5.70399352,2025 06 01-04 16 09 AM,4:06:45.580769,299,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8202312.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 19 AM,3.333,-5.70585355,2025 06 01-04 15 15 AM,4:06:56.016751,287,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8743205.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 08 19 AM,3.333,-5.68158691,2025 06 01-04 15 12 AM,4:06:52.352468,289,48,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7651035.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 09 37 AM,3.333,-5.67150273,2025 06 01-04 16 19 AM,4:06:42.002499,289,50,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6521701.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-03 08 09 AM,3.333,-5.67918498,2025 06 01-07 15 04 AM,4:06:55.003919,303,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2094061.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 02 17 PM,3.333,-5.70723584,2025 06 01-12 09 21 AM,4:07:03.340613,277,40,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_772811.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 01 45 PM,3.333,-5.66586082,2025 06 01-12 08 42 AM,4:06:56.986171,289,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2371684.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 01 47 PM,3.333,-5.65954458,2025 06 01-12 08 41 AM,4:06:54.753564,295,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2153501.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 02 28 PM,3.333,-5.66679941,2025 06 01-12 09 21 AM,4:06:53.105156,283,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4995472.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 07 40 AM,3.333,-5.71011806,2025 06 01-04 14 33 AM,4:06:53.927238,265,38,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9958525.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 01 34 PM,3.333,-5.71863346,2025 06 01-12 08 18 AM,4:06:43.452572,273,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8327502.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 02 14 PM,3.333,-5.68604596,2025 06 01-12 08 47 AM,4:06:32.805778,293,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9049191.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 02 14 PM,3.333,-5.72819482,2025 06 01-12 09 48 AM,4:07:34.098705,279,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9978727.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 01 33 PM,3.333,-5.67434775,2025 06 01-12 08 34 AM,4:07:00.122363,277,44,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9856639.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 06 01-12 07 39 AM,3.333,-5.69452494,2025 06 01-04 15 37 AM,4:07:58.034549,273,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_253190.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-08 02 32 PM,3.333,-5.68504147,2025 06 01-12 09 29 AM,4:06:57.114874,275,42,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2955356.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-11 38 03 PM,3.333,-5.65891946,2025 06 01-03 44 48 AM,4:06:44.369973,289,46,0.978
15292292,1000,4,adaptaqcaer_030_noise3p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1800962.pub.pkl,030,3.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 31-11 39 04 PM,3.333,-5.67001891,2025 06 01-03 46 50 AM,4:07:46.075878,281,42,0.978
